NFB,그룹
ハセガワダイスケ, 
武内駿輔, 
River,솔로
Alan Walker,솔로
계은숙,솔로
박성현,솔로
기리보이,솔로
展展与罗罗, 
梅朵, 
김은희,솔로
노태현,솔로
소래, 
셀린,솔로
NO:EL,솔로
Gallant,솔로
현정화,솔로
Maren Morris,솔로
송유나,솔로
Avril Lavigne,솔로
 꽃,솔로
빈센트블루,솔로
Travis Scott,솔로
杨宗纬, 
이미선,솔로
예지,솔로
거미,솔로
니은,솔로
서주옥,솔로
Taylor Swift,솔로
이미자,솔로
우희,솔로
서태지,솔로
김충훈,솔로
Lauv,솔로
정승환,솔로
정동원,솔로
Triad Primus, 
채희,솔로
宍戸留美, 
阿里郎, 
Fling Posse,그룹
FT Island,그룹
하현우,솔로
刀郎, 
은지원,솔로
서은광,솔로
민현,솔로
이효순,솔로
모트,솔로
안예은,솔로
NiziU,그룹
양요섭,솔로
Dua Lipa,솔로
식케이,솔로
공기남,솔로
사이로,그룹
칠전팔기,그룹
의식곡, 
메킷레인,그룹
려운,솔로
 2,그룹
윤딴딴,솔로
박봄,솔로
김현성,솔로
저스투,그룹
매드클라운,솔로
슬기,솔로
리미트리스,그룹
태용,솔로
허성정,솔로
안성진,솔로
장성규,솔로
Uru,솔로
예리,솔로
신예영,솔로
 Eye,솔로
孟凡明,솔로
다비치,그룹
핑클,그룹
뷔,솔로
릴러말즈,솔로
박보선,솔로
육성재,솔로
Imagine Dragons,그룹
Jonas Blue,솔로
강현순,솔로
K/DA,그룹
용준형,솔로
Afterglow,그룹
동해,솔로
에이프릴세컨드,그룹
자우림,그룹
周深,솔로
아일,솔로
Tom Jones,솔로
탁이,그룹
블락비바스타즈,그룹
양희은,솔로
스윙스,솔로
케빈오,솔로
개코,솔로
蓝心羽, 
루피,솔로
あいみょん, 
SING女团, 
강민경,솔로
뉴이스트 W,그룹
이예준,솔로
이부영,솔로
류지광,솔로
박보검,솔로
백장미,솔로
菅田将暉, 
테이크,솔로
강민수,솔로
셀럽파이브,그룹
브라운아이드걸스,그룹
그_냥,솔로
차승민,그룹
Roselia,그룹
Jax Jones,솔로
버블시스터즈,그룹
梦然, 
이지해,솔로
에픽하이,그룹
류원정,솔로
 우리 이별하던 날, 
Luis Fonsi,솔로
伊東健人, 
사람과나무,그룹
제이레빗,그룹
 I'm bored, 
조곤,솔로
홍기철,솔로
Various Artists,솔로
DK,솔로
广东雨神, 
KARD,그룹
김성규,솔로
박정현,솔로
오존,솔로
빅스,그룹
성유리,솔로
윤두준,솔로
노브,솔로
정미애,솔로
신종훈,솔로
에일리,솔로
쏠,솔로
윙크,그룹
Kenny Rogers,솔로
둘다섯,그룹
베리베리,그룹
UVERworld,그룹
Keira Knightley,솔로
다이나믹듀오,그룹
 나,솔로
ユリイ・カノン, 
양수경,솔로
김준식,솔로
염따,솔로
정키,솔로
프니엘,솔로
현만,솔로
Sound Horizon,솔로
Braska, 
나인,그룹
이로이,솔로
둘째이모김다비,솔로
머쉬베놈,솔로
AAA,그룹
한봄,솔로
halca,솔로
이찬원,솔로
立花日菜, 
아스트로,그룹
n-buna, 
蔡维泽, 
더 로즈,그룹
효민,솔로
체리블렛,그룹
하리,솔로
박혁진,솔로
순이,솔로
혁,그룹
XYZ,솔로
Nulbarich,그룹
장우혁,솔로
핫해하태하태수,그룹
장윤정,솔로
유로,그룹
유성,솔로
선우정아,솔로
sajou no hana,그룹
나태주,솔로
스트레이키즈,그룹
김나희,솔로
Onelifecrew,그룹
Megan Thee Stallion,솔로
김연지,솔로
우주소녀,그룹
닥터코어911,그룹
영탁,솔로
호우,그룹
Queen,그룹
피터펀,솔로
Devine Channel,그룹
Alicia Keys,솔로
Kristen Bell,솔로
Lil Dicky,솔로
With Woollim,그룹
박재정,솔로
더히든,그룹
Mac Miller,솔로
이미키,솔로
戸松遥, 
鈴木このみ,솔로
 그 쓸쓸함에 대하여, 
바닐라어쿠스틱,그룹
JAM Project,그룹
크라잉넛,그룹
백현,솔로
 뜨거웠던 우리, 
하동균,솔로
小原好美, 
선미,솔로
庞龙, 
도티와친구들,그룹
김영운,솔로
Eminem,솔로
볼빨간사춘기,솔로
Zayn,솔로
플리지,솔로
박재범,솔로
高取ヒデアキ,솔로
골든차일드,그룹
JP Saxe,솔로
이원석,솔로
신승훈,솔로
防弾少年団, 
배진영,솔로
최소애,솔로
시아준수,솔로
원위,그룹
Justin Bieber,솔로
레드벨벳,그룹
남우현,솔로
박상철,솔로
陈雪凝, 
Mrs. Green Apple,그룹
阿悠悠,솔로
박보람,솔로
코스믹보이,솔로
김호중,솔로
张小九, 
まふまふ, 
R Sound Design, 
세상모든대디에게경래,그룹
신우상,솔로
한인철,솔로
우디즈, 
이민혁,솔로
유익종,솔로
back number,그룹
공일오비,그룹
천숙경,솔로
로코베리,그룹
MC THE MAX, 
